Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,How You Like That,BLACKPINK,3,5068838,-25.7%,https://www.youtube.com/watch?v=ioNng23DkIM
2,2,Monster,"Red Velvet, Irene & SEULGI",2,2407726,-12.3%,https://www.youtube.com/watch?v=Ujb-gvqsoi0
3,3,Maria (마리아),Hwa Sa,3,1702240,15.6%,https://www.youtube.com/watch?v=tDukIfFzX18
4,,Apple,GFRIEND  ,1,1501163,,https://www.youtube.com/watch?v=XQSse3b2ge4
5,6,보라빛 밤 (pporappippam),SUNMI,3,1382180,3.1%,https://www.youtube.com/watch?v=Is7glC9Jp7Q
6,5,PLAY (feat. CHANGMO),CHUNG HA,2,1268658,-6.3%,https://www.youtube.com/watch?v=UsvoDgmfUwc
7,4,Summer Hate (Feat. Rain(비)) (feat. Rain(비)),Zico,3,1163458,-15.4%,https://www.youtube.com/watch?v=oKUEbsJDvuo
8,8,살짝 설렜어 (Nonstop),OH MY GIRL,12,1129740,-7.7%,https://www.youtube.com/watch?v=iDjQSdN_ig8
9,11,에잇 (feat. SUGA of BTS),IU,11,997272,-12.6%,https://www.youtube.com/watch?v=TgOu00Mf3kI
10,7,Dolphin,OH MY GIRL,12,966320,-27.2%,https://www.youtube.com/watch?v=oaRTMjLdiDw
11,10,MORE & MORE,TWICE,7,959611,-17.8%,https://www.youtube.com/watch?v=mH0_XpSHkZo
12,9,환상동화 (Secret Story of the Swan),IZ*ONE,5,923363,-21%,https://www.youtube.com/watch?v=nnVjsos40qk
13,13,WANNABE,ITZY,19,848528,-10.2%,https://www.youtube.com/watch?v=fE2h3lGlOsk
14,14,곡예사 (Acrobat),Gwangil Jo,9,826286,-11.1%,https://www.youtube.com/watch?v=aKuS6T2SZoI
15,,To You 2020,TEEN TOP,1,791893,,https://www.youtube.com/watch?v=raxSZ4XEVnc
16,15,DANCE MONKEY,Tones and I,34,760462,-8.3%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
17,12,Error (feat. Loopy),ASH ISLAND,2,732843,-32.4%,https://www.youtube.com/watch?v=JMw_cyEjNUw
18,20,블루밍 (Blueming),IU,35,696809,-3.1%,https://www.youtube.com/watch?v=D1PvIWdJ8xo
19,18,Psycho,Red Velvet,30,635810,-13.2%,https://www.youtube.com/watch?v=uR8Mrt1IpXg
20,22,ON,BTS,21,633649,-8.2%,https://www.youtube.com/watch?v=mPVDGOVjRQ0
21,21,아로하 (Aloha),CHO JUNG SEOK,16,632463,-11.5%,https://www.youtube.com/watch?v=3DOkxQ3HDXE
22,16,Downtown Baby,BLOO,5,625597,-24.5%,https://www.youtube.com/watch?v=P07XG1P0ums
23,19,깡 GANG,Rain,20,624018,-14.5%,https://www.youtube.com/watch?v=xqFvYsy4wE4
24,17,Left & Right,SEVENTEEN,4,617988,-24.2%,https://www.youtube.com/watch?v=HdZdxocqzq4
25,26,METEOR,CHANGMO,32,609859,-3.7%,https://www.youtube.com/watch?v=abuTb3qMOsY
26,24,Any song,ZICO,27,595928,-8.1%,https://www.youtube.com/watch?v=UuV2BmJ1p_I
27,25,Memories,Maroon 5,41,565330,-12.1%,https://www.youtube.com/watch?v=SlPhMPnQ58k
28,29,돌덩이,Ha Hyun Woo,21,559328,-3.5%,https://www.youtube.com/watch?v=kmUBHak9HD4
29,27,사랑하게 될 줄 알았어 (I Knew I Love),전미도,8,555266,-10.8%,https://www.youtube.com/watch?v=rOCymN-Rwiw
30,23,Into the I-LAND,IU,4,537583,-20.8%,https://www.youtube.com/watch?v=QYNwbZHmh8g
31,33,어떻게 지내 (I Need You),OVAN,19,501611,-3.4%,https://www.youtube.com/watch?v=rVXeArOQIs4
32,31,FIESTA,IZ*ONE,22,499050,-7.8%,https://www.youtube.com/watch?v=eDEFolvLn0A
33,32,시작,Gaho,23,480376,-8.4%,https://www.youtube.com/watch?v=O0StKlRHVeE
34,,니가 왜 거기서 나와,Young Tak,1,472783,,https://www.youtube.com/watch?v=Y3s_GYdceVg
35,,Swoosh Flow,CHANGMO,1,428904,,https://www.youtube.com/watch?v=jSxGUmPaIR8
36,35,"너에게 난, 나에게 넌",Mido and Falasol,7,414258,-12%,https://www.youtube.com/watch?v=tLGHKyZs0Gk
37,41,흔들리는 꽃들 속에서 네 샴푸향이 느껴진거야,Jang Beom June,39,389549,-5.3%,https://www.youtube.com/watch?v=YBEUXfT7_48
38,34,시끄러!!,U-KISS,2,388596,-24.5%,https://www.youtube.com/watch?v=Iiikpj15i84
39,28,Make you happy,NiziU,3,384396,-37.9%,https://www.youtube.com/watch?v=QW28YKqdxe0
40,44,웨이백홈 (Way Back Home),SHAUN,32,383315,-1.2%,https://www.youtube.com/watch?v=amOSaNX7KJg
41,40,Say So,Doja Cat,20,367565,-12.4%,https://www.youtube.com/watch?v=pok8H_KF1FA
42,52,Juice,Lizzo,10,367402,1.7%,https://www.youtube.com/watch?v=XaCrQL_8eMY
43,47,HIP,MAMAMOO,35,361939,-4.3%,https://www.youtube.com/watch?v=KhTeiaCezwM
44,55,오래된 노래,Standing Egg,6,361764,8%,https://www.youtube.com/watch?v=JVIKowQZEdk
45,48,Gimme Gimme,Johnny Stimson,6,360230,-4.4%,https://www.youtube.com/watch?v=jNDY_BxpdYo
46,36,Fadeaway,Phillmysoul,7,356829,-23.2%,https://www.youtube.com/watch?v=hmXmHF9x864
47,39,덤더럼 (Dumhdurum),Apink,14,349529,-17.1%,https://www.youtube.com/watch?v=WqzTRK5GPWQ
48,,Forever Young,BLACKPINK,28,320561,,https://www.youtube.com/watch?v=-gibBYpzZbI
49,,Feel Special,TWICE,42,311567,,https://www.youtube.com/watch?v=3ymwOvzhwHs
50,,"어떻게 이별까지 사랑하겠어, 널 사랑하는 거지 (How can I love the heartbreak, you`re the one I love)",AKMU,23,308964,,https://www.youtube.com/watch?v=m3DZsBw5bnE
51,38,GANG (Remix),"pH-1, Sik-K, Rain, Jay Park & HAON",6,299325,-29.4%,https://www.youtube.com/watch?v=Mn3qh0XrLcc
52,53,Stay Tonight,CHUNG HA,12,290707,-17.4%,https://www.youtube.com/watch?v=YPFIh0dfYfw
53,51,KOREA (한국),Gwangil Jo,5,285345,-21.5%,https://www.youtube.com/watch?v=i2jBxW9GUh0
54,77,Kings & Queens,Ava Max,8,283768,26.3%,https://www.youtube.com/watch?v=jH1RNk8954Q
55,60,좋은 사람 있으면 소개시켜줘,JOY,17,282142,-4.5%,https://www.youtube.com/watch?v=hoLzH1revMg
56,65,12:45 (Stripped),Etham,17,276213,2.9%,https://www.youtube.com/watch?v=fSzLmXV9pIo
57,58,I Don’t Need You (어떻게 지내 (답가),LUNCH,6,268899,-11.8%,https://www.youtube.com/watch?v=RdpQBa_Vrjw
58,68,Like A Cat (사뿐사뿐),AOA,6,267708,5.6%,https://www.youtube.com/watch?v=srK7Vj5p9Tg
59,71,Blinding Lights,The Weeknd,19,256149,6.8%,https://www.youtube.com/watch?v=4NRXx6U8ABQ
60,73,Watermelon Sugar,Harry Styles,13,252606,9.9%,https://www.youtube.com/watch?v=E07s5ZYygMg
61,66,Whenever Wherever (언제라도 어디에서라도),Jung Seung Hwan,4,250598,-5.3%,https://www.youtube.com/watch?v=C9RI-OXMyu4
62,,10억뷰 (1 Billion Views) (feat. Moon Sujin),EXO-SC,1,250467,,https://www.youtube.com/watch?v=9sLaT9eHAYQ
63,50,아이러니,안치환 (Chihwan An),2,245833,-32.7%,https://www.youtube.com/watch?v=AjHDgM2vvI8
