Rank,Previous Rank,Track Name,Artist Names,Weeks on Chart,Views,Weekly Growth,YouTube URL
1,1,How You Like That,BLACKPINK,2,6821704,-24.1%,https://www.youtube.com/watch?v=ioNng23DkIM
2,,Monster,"Red Velvet, Irene & SEULGI",1,2746184,,https://www.youtube.com/watch?v=Ujb-gvqsoi0
3,2,Maria (마리아),Hwa Sa,2,1472578,-11.6%,https://www.youtube.com/watch?v=tDukIfFzX18
4,34,Summer Hate (Feat. Rain(비)) (feat. Rain(비)),Zico,2,1374656,138.7%,https://www.youtube.com/watch?v=oKUEbsJDvuo
5,,PLAY (feat. CHANGMO),CHUNG HA,1,1354578,,https://www.youtube.com/watch?v=UsvoDgmfUwc
6,3,보라빛 밤 (pporappippam),SUNMI,2,1340545,-19%,https://www.youtube.com/watch?v=Is7glC9Jp7Q
7,12,Dolphin,OH MY GIRL,11,1328042,39.6%,https://www.youtube.com/watch?v=oaRTMjLdiDw
8,7,살짝 설렜어 (Nonstop),OH MY GIRL,11,1223469,-7.3%,https://www.youtube.com/watch?v=iDjQSdN_ig8
9,6,환상동화 (Secret Story of the Swan),IZ*ONE,4,1168423,-23.4%,https://www.youtube.com/watch?v=nnVjsos40qk
10,5,MORE & MORE,TWICE,6,1168021,-25%,https://www.youtube.com/watch?v=mH0_XpSHkZo
11,9,에잇 (feat. SUGA of BTS),IU,10,1140878,-8%,https://www.youtube.com/watch?v=TgOu00Mf3kI
12,,Error (feat. Loopy),ASH ISLAND,1,1084839,,https://www.youtube.com/watch?v=JMw_cyEjNUw
13,11,WANNABE,ITZY,18,945197,-8%,https://www.youtube.com/watch?v=fE2h3lGlOsk
14,17,곡예사 (Acrobat),Gwangil Jo,8,929970,15.3%,https://www.youtube.com/watch?v=aKuS6T2SZoI
15,18,DANCE MONKEY,Tones and I,33,828983,5.2%,https://www.youtube.com/watch?v=q0hyYWKXF0Q
16,10,Downtown Baby,BLOO,4,828092,-24.2%,https://www.youtube.com/watch?v=P07XG1P0ums
17,13,Left & Right,SEVENTEEN,3,815131,-12%,https://www.youtube.com/watch?v=HdZdxocqzq4
18,19,Psycho,Red Velvet,29,732800,-6.2%,https://www.youtube.com/watch?v=uR8Mrt1IpXg
19,14,깡 GANG,Rain,19,729899,-20.8%,https://www.youtube.com/watch?v=xqFvYsy4wE4
20,22,블루밍 (Blueming),IU,34,718809,-1.5%,https://www.youtube.com/watch?v=D1PvIWdJ8xo
21,16,아로하 (Aloha),CHO JUNG SEOK,15,715032,-12%,https://www.youtube.com/watch?v=3DOkxQ3HDXE
22,20,ON,BTS,20,690006,-11.3%,https://www.youtube.com/watch?v=mPVDGOVjRQ0
23,21,Into the I-LAND,IU,3,678691,-7.4%,https://www.youtube.com/watch?v=QYNwbZHmh8g
24,27,Any song,ZICO,26,648701,-1.5%,https://www.youtube.com/watch?v=UuV2BmJ1p_I
25,26,Memories,Maroon 5,40,643362,-3.4%,https://www.youtube.com/watch?v=SlPhMPnQ58k
26,28,METEOR,CHANGMO,31,633411,-3.7%,https://www.youtube.com/watch?v=abuTb3qMOsY
27,23,사랑하게 될 줄 알았어 (I Knew I Love),전미도,7,622301,-11.1%,https://www.youtube.com/watch?v=rOCymN-Rwiw
