Track Name,Artist Names,YouTube URL,Views
How You Like That,Sup I'm Bianca,https://www.youtube.com/watch?v=ioNng23DkIM,1032691861.0
Havana (feat. Young Thug),Camila Cabello,https://www.youtube.com/watch?v=BQ0mxQXmLsk,1005916655.0
How Far I’ll Go,Auliʻi Cravalho,https://www.youtube.com/watch?v=cPAbx5kgCJo,986920577.0
FRIENDS,Marshmello & Anne-Marie,https://www.youtube.com/watch?v=jzD_yyEcp0M,920415521.0
Waiting For Love,Avicii,https://www.youtube.com/watch?v=cHHLHGNpCSA,911327277.0
Happier (feat. Bastille),Marshmello,https://www.youtube.com/watch?v=m7Bc3pLyij0,905972019.0
Old Town Road (feat. Billy Ray Cyrus),Lil Nas X,https://www.youtube.com/watch?v=r7qovpFAGrQ,881722013.0
Blood Sweat & Tears (피 땀 눈물),BTS,https://www.youtube.com/watch?v=hmE9f-TEutc,830947958.0
This Is America,Childish Gambino,https://www.youtube.com/watch?v=VYOjWnS4cMY,813356871.0
Memories,Maroon 5,https://www.youtube.com/watch?v=SlPhMPnQ58k,793332076.0
Whatever It Takes,Imagine Dragons,https://www.youtube.com/watch?v=gOsM-DYAEhY,790308499.0
SOLO,Jennie,https://www.youtube.com/watch?v=b73BI9eUkjM,775087331.0
GOOBA,6ix9ine,https://www.youtube.com/watch?v=pPw_izFr5PA,766842940.0
One Call Away,Charlie Puth,https://www.youtube.com/watch?v=BxuY9FET9Y4,762827421.0
when the party's over,Billie Eilish,https://www.youtube.com/watch?v=pbMwTqkKSps,756316883.0
One Kiss,Calvin Harris & Dua Lipa,https://www.youtube.com/watch?v=DkeiKbqa02g,754465801.0
Sweet but Psycho,Ava Max,https://www.youtube.com/watch?v=WXBHCQYxwr0,746927478.0
IDGAF,Dua Lipa,https://www.youtube.com/watch?v=Mgfe5tIwOj0,743050803.0
Don't Stop Me Now,Queen,https://www.youtube.com/watch?v=HgzGwKwLmgM,738297549.0
휘파람 (WHISTLE),BLACKPINK,https://www.youtube.com/watch?v=dISNgvVpWlo,737308575.0
Lemon,Kenshi Yonezu,https://www.youtube.com/watch?v=SX_ViT4Ra7k,724226890.0
All I Want for Christmas Is You,Mariah Carey,https://www.youtube.com/watch?v=yXQViqx6GMY,724134280.0
Payphone (feat. Wiz Khalifa),Maroon 5,https://www.youtube.com/watch?v=KRaWnd3LJfs,723448636.0
Viva La Vida,Coldplay,https://www.youtube.com/watch?v=dvgZkm1xWPE,723102705.0
불장난 (PLAYING WITH FIRE),BLACKPINK,https://www.youtube.com/watch?v=9pdj4iJD08s,720371005.0
PLAYING WITH FIRE,BLACKPINK,https://www.youtube.com/watch?v=9pdj4iJD08s,720369590.0
불타오르네 (FIRE),BTS,https://www.youtube.com/watch?v=ALj5MKjy2BU,719274551.0
"thank u, next",Ariana Grande,https://www.youtube.com/watch?v=gl1aHhXnN1k,695639498.0
"Thank U, Next",Ariana Grande,https://www.youtube.com/watch?v=gl1aHhXnN1k,695638837.0
DOPE(쩔어),BTS,https://www.youtube.com/watch?v=BVwAVbKYYeM,694627681.0
Last Christmas,Wham!,https://www.youtube.com/watch?v=E8gmARGvPlI,687791804.0
Ice Cream,BLACKPINK & Selena Gomez,https://www.youtube.com/watch?v=vRXZj0DzXIA,684347554.0
Try Everything,Shakira,https://www.youtube.com/watch?v=c6rP-YP4c5I,684326939.0
Cheap Thrills,Sia,https://www.youtube.com/watch?v=31crA53Dgu0,681451264.0
Yummy,Justin Bieber,https://www.youtube.com/watch?v=8EJ3zbKTWQ8,680431863.0
Dancing With A Stranger,Sam Smith & Normani,https://www.youtube.com/watch?v=av5JD1dfj_c,677865925.0
Me Too,Meghan Trainor,https://www.youtube.com/watch?v=qDRORgoZxZU,666413237.0
Butter,BTS,https://www.youtube.com/watch?v=WMweEpGlu_U,664983413.0
Save Your Tears,The Weeknd,https://www.youtube.com/watch?v=XXYlFuWEuKI,662273322.0
High Hopes,Panic! At The Disco,https://www.youtube.com/watch?v=IPXIgEAGe4U,638106855.0
Save ME,BTS,https://www.youtube.com/watch?v=GZjt_sA2eso,637922492.0
2002,Anne-Marie,https://www.youtube.com/watch?v=Il-an3K9pjg,627875986.0
Old Town Road (feat. Billy Ray Cyrus),Lil Nas X,https://www.youtube.com/watch?v=w2Ov5jzm3j8,621604974.0
Venom,Eminem,https://www.youtube.com/watch?v=8CdcCD5V-d8,616564217.0
Darkside (feat. Au/Ra & Tomine Harket),Alan Walker,https://www.youtube.com/watch?v=M-P4QBt-FWw,615375212.0
TT,TWICE,https://www.youtube.com/watch?v=ePpPVE-GGJw,614533300.0
I Love It (feat. Adele Givens),Kanye West & Lil Pump,https://www.youtube.com/watch?v=cwQgjq0mCdE,606393240.0
What is Love?,TWICE,https://www.youtube.com/watch?v=i0p1bmr0EmE,603640992.0
Without Me,Matt McGuire,https://www.youtube.com/watch?v=ZAfAud_M_mg,590002044.0
Without Me,Halsey,https://www.youtube.com/watch?v=ZAfAud_M_mg,590002044.0
뱅뱅뱅 (BANG BANG BANG),BIGBANG,https://www.youtube.com/watch?v=2ips2mM7Zqw,572417180.0
Don't Start Now,Dua Lipa,https://www.youtube.com/watch?v=oygrmJFKYZY,565550619.0
LOVE SCENARIO,iKON,https://www.youtube.com/watch?v=vecSVX1QYbQ,551766331.0
bellyache,Billie Eilish,https://www.youtube.com/watch?v=gBRi6aZJGj4,550431730.0
Likey,TWICE,https://www.youtube.com/watch?v=V2hlQkVJZhE,549751969.0
BBoom BBoom(뿜뿜),MOMOLAND,https://www.youtube.com/watch?v=JQGRg8XBnB4,547538821.0
Blinding Lights,The Weeknd,https://www.youtube.com/watch?v=4NRXx6U8ABQ,537102233.0
Lovesick Girls,BLACKPINK,https://www.youtube.com/watch?v=dyRsYk0LyA8,530514090.0
Another One Bites The Dust,Queen,https://www.youtube.com/watch?v=rY0WxgSXdEE,522527448.0
I Want To Break Free,Queen,https://www.youtube.com/watch?v=f4Mc-NYPHaQ,521189259.0
Not Today,BTS,https://www.youtube.com/watch?v=9DwzBICPhdM,520386691.0
We Will Rock You,Queen,https://www.youtube.com/watch?v=-tJYN-eG1zk,508256223.0
Fix You,Coldplay,https://www.youtube.com/watch?v=k4V3Mo61fJM,507445190.0
I Don't Care,Ed Sheeran & Justin Bieber,https://www.youtube.com/watch?v=y83x7MgzWOA,496972832.0
Sorry Not Sorry,Demi Lovato,https://www.youtube.com/watch?v=-MsvER1dpjM,490844928.0
HIGHEST IN THE ROOM,Travis Scott,https://www.youtube.com/watch?v=tfSS1e3kYeo,489235184.0
"POP/STARS (feat. Madison Beer, (G)I-DLE & Jaira Burns)",K/DA,https://www.youtube.com/watch?v=UOxkGD8qRB4,487207794.0
"POP/STARS (feat. Madison Beer, (G)I-DLE & Jaira Burns)",K-Da,https://www.youtube.com/watch?v=UOxkGD8qRB4,487207794.0
Love Shot,EXO,https://www.youtube.com/watch?v=pSudEWBAYRE,483072354.0
FANCY,TWICE,https://www.youtube.com/watch?v=kOHB85vDuow,481188549.0
"Thunderclouds (feat. Labrinth, Diplo   & Sia)",LSD,https://www.youtube.com/watch?v=kg1BljLu9YY,475640634.0
Rise (feat. Jack & Jack),Jonas Blue,https://www.youtube.com/watch?v=btrzs54s1Rc,474820788.0
"break up with your girlfriend, i'm bored",Ariana Grande,https://www.youtube.com/watch?v=LH4Y1ZUUx2g,470913777.0
Leave The Door Open,"Silk Sonic, Bruno Mars & Anderson .Paak",https://www.youtube.com/watch?v=adLGHcj_fmA,468613332.0
Break My Heart,Dua Lipa,https://www.youtube.com/watch?v=Nj2U6rhnucI,461800433.0
Spring Day (봄날),BTS,https://www.youtube.com/watch?v=xEeFrLSkMm8,460845271.0
Stay,Zedd & Alessia Cara,https://www.youtube.com/watch?v=h--P8HzYZ74,460476892.0
Intentions (feat. Quavo),Justin Bieber,https://www.youtube.com/watch?v=3AyMjyHu1bA,459543141.0
Peaches (feat. Daniel Caesar & Giveon),Justin Bieber,https://www.youtube.com/watch?v=tQ0yjYUFKAE,457947424.0
Natural,Imagine Dragons,https://www.youtube.com/watch?v=0I647GU3Jsc,456451179.0
Godzilla (feat. Juice WRLD),Eminem,https://www.youtube.com/watch?v=r_0JjYUe5jo,447223464.0
Levitating (feat. DaBaby),Dua Lipa,https://www.youtube.com/watch?v=TUVcZfQe-Kw,441011357.0
WAP (feat. Megan Thee Stallion),Cardi B,https://www.youtube.com/watch?v=hsm4poTWjMs,437866744.0
OOH-AHH하게 Like OOH-AHH,TWICE,https://www.youtube.com/watch?v=0rtV5esQT6I,435089862.0
Like OOH-AHH(OOH-AHH하게),TWICE,https://www.youtube.com/watch?v=0rtV5esQT6I,435089862.0
Circles,Post Malone,https://www.youtube.com/watch?v=wXhTHyIgQ_U,434048019.0
1-800-273-8255 (feat. Alessia Cara & Khalid),Logic,https://www.youtube.com/watch?v=Kb24RrHIbFk,432633291.0
On My Way,"Alan Walker, Sabrina Carpenter & Farruko",https://www.youtube.com/watch?v=dhYOPzcsbGM,432564516.0
Panini,Lil Nas X,https://www.youtube.com/watch?v=bXcSLI58-h8,430442516.0
bury a friend,Billie Eilish,https://www.youtube.com/watch?v=HUHC9tYz8ik,427971123.0
DDU-DU DDU-DU,BLACKPINK,https://www.youtube.com/watch?v=jOJbXvjZ-cQ,427475383.0
STAY,The Kid Laroi & Justin Bieber,https://www.youtube.com/watch?v=kTJczUoc26U,425452725.0
Life Goes On,BTS,https://www.youtube.com/watch?v=-5q5mZbe3V8,421263580.0
MONTERO (Call Me By Your Name),Lil Nas X,https://www.youtube.com/watch?v=6swmTBVI83k,419511570.0
KILLSHOT,Eminem,https://www.youtube.com/watch?v=FxQTY-W6GIo,414996118.0
Permission to Dance,BTS,https://www.youtube.com/watch?v=CuklIb9d3fI,414462572.0
Please Me,Cardi B & Bruno Mars,https://www.youtube.com/watch?v=3y-O-4IL-PU,414095606.0
comethru,Jeremy Zucker,https://www.youtube.com/watch?v=jO2viLEW-1A,408833093.0
WANNABE,ITZY,https://www.youtube.com/watch?v=fE2h3lGlOsk,405886990.0
Somebody To Love,Queen,https://www.youtube.com/watch?v=kijpcUv-b8M,403931629.0
Heart Shaker,TWICE,https://www.youtube.com/watch?v=rRzxEiBLQCA,403113097.0
Feel Special,TWICE,https://www.youtube.com/watch?v=3ymwOvzhwHs,401492082.0
positions,Ariana Grande,https://www.youtube.com/watch?v=tcYodQoapMg,400621120.0
LALISA,LISA,https://www.youtube.com/watch?v=awkkyBH2zEo,399730225.0
The Box,Roddy Ricch,https://www.youtube.com/watch?v=UNZqm3dxd2w,398217706.0
MONEY,LISA,https://www.youtube.com/watch?v=dNCWe_6HAM8,397556023.0
Man's Not Hot,Big Shaq,https://www.youtube.com/watch?v=3M_5oYU-IsU,397319507.0
I CAN'T STOP ME,TWICE,https://www.youtube.com/watch?v=CM4CkVFmTds,393360395.0
I'll Never Love Again,Lady Gaga & Bradley Cooper,https://www.youtube.com/watch?v=52nfjRzIaj8,391429945.0
I'm a Mess,Bebe Rexha,https://www.youtube.com/watch?v=LdH7aFjDzjI,386755961.0
Lose You to Love Me,Selena Gomez,https://www.youtube.com/watch?v=zlJDTxahav0,384104586.0
Into the Unknown,Idina Menzel & Aurora,https://www.youtube.com/watch?v=gIOyB9ZXn8s,381606780.0
ME! (feat. Brendon Urie),Taylor Swift,https://www.youtube.com/watch?v=FuXNumBwDOM,378564850.0
TROLLZ (feat. Nicki Minaj),6ix9ine,https://www.youtube.com/watch?v=oNg3M9IJJlY,376068833.0
Say So,Doja Cat,https://www.youtube.com/watch?v=pok8H_KF1FA,365703553.0
Rewrite The Stars,Anne-Marie & James Arthur,https://www.youtube.com/watch?v=pRfmrE0ToTo,360954289.0
Black Swan,BTS,https://www.youtube.com/watch?v=0lapF4DQPKQ,355549769.0
Где же ты?,Anna Buturlina & Elizaveta Paschenko,https://www.youtube.com/watch?v=nrZxwPwmgrw,355118581.0
God is a woman,Ariana Grande,https://www.youtube.com/watch?v=kHLHSlExFis,354692096.0
Build a Bitch,Bella Poarch,https://www.youtube.com/watch?v=FLGCGc7sAUw,351538380.0
"Bella Poarch - ""Build A B*TCH""",Bella Poarch,https://www.youtube.com/watch?v=FLGCGc7sAUw,351536920.0
Stay With Me,Chanyeol & Punch,https://www.youtube.com/watch?v=pcKR0LPwoYs,350503661.0
Rain On Me,Lady Gaga & Ariana Grande,https://www.youtube.com/watch?v=AoAm4om0wTs,349049733.0
Warriors,Imagine Dragons,https://www.youtube.com/watch?v=fmI_Ndrxy14,347780083.0
Bad Boy,Red Velvet,https://www.youtube.com/watch?v=J_CFBjAyPWE,345999251.0
YES or YES,TWICE,https://www.youtube.com/watch?v=mAKsZ26SabQ,340736895.0
Earth,Lil Dicky,https://www.youtube.com/watch?v=pvuN_WvF1to,340588361.0
In My Blood,Shawn Mendes,https://www.youtube.com/watch?v=36tggrpRoTI,334071527.0
대취타(Daechwita),Agust D,https://www.youtube.com/watch?v=qGjAWJ2zWWI,331174598.0
drivers license,Olivia Rodrigo,https://www.youtube.com/watch?v=ZmDBbnmKpqQ,331092844.0
Sucker,Jonas Brothers,https://www.youtube.com/watch?v=CnAmeh0-E-U,329658771.0
Mood (Live),24kGoldn & Iann Dior,https://www.youtube.com/watch?v=GrAchTdepsU,323938661.0
Chicken Noodle Soup (feat. Becky G),J-Hope,https://www.youtube.com/watch?v=i23NEQEFpgQ,323165977.0
good 4 u,Olivia Rodrigo,https://www.youtube.com/watch?v=gNi_6U5Pm_o,321733448.0
"No Brainer (feat. Justin Bieber, Chance The Rapper & Quavo)",DJ Khaled,https://www.youtube.com/watch?v=kxloC1MKTpg,320706438.0
How Do You Sleep?,Sam Smith,https://www.youtube.com/watch?v=PmYypVozQb4,319489804.0
Beautiful People (feat. Khalid),Ed Sheeran,https://www.youtube.com/watch?v=mj0XInqZMHY,318606429.0
Psycho,Red Velvet,https://www.youtube.com/watch?v=uR8Mrt1IpXg,317591791.0
Level Up,Ciara,https://www.youtube.com/watch?v=Dh-ULbQmmF8,315873708.0
Dance The Night Away,TWICE,https://www.youtube.com/watch?v=Fm5iP0S1z9w,315049824.0
HIP,MAMAMOO,https://www.youtube.com/watch?v=KhTeiaCezwM,312065543.0
El Condor Pasa,Leo Rojas,https://www.youtube.com/watch?v=8kQZHYbZkLs,308141810.0
Speechless (Full),Naomi Scott,https://www.youtube.com/watch?v=mw5VIEIvuMI,307018124.0
Speechless (Live),Bada,https://www.youtube.com/watch?v=mw5VIEIvuMI,307018124.0
Boss B*tch,Doja Cat,https://www.youtube.com/watch?v=RsW66teC0BQ,305333639.0
STAY,BLACKPINK,https://www.youtube.com/watch?v=FzVR_fymZw4,303070942.0
CALL ME BABY,EXO,https://www.youtube.com/watch?v=yWfsla_Uh80,303031641.0
Talk,"Khalid, Megan Thee Stallion & Yo Gotti",https://www.youtube.com/watch?v=hE2Ira-Cwxo,295843083.0
神메뉴,Stray Kids,https://www.youtube.com/watch?v=TQTlCHxyuu8,294750395.0
MORE & MORE,TWICE,https://www.youtube.com/watch?v=mH0_XpSHkZo,293757359.0
ON,BTS,https://www.youtube.com/watch?v=mPVDGOVjRQ0,292505889.0
SIGNAL,TWICE,https://www.youtube.com/watch?v=VQtonf1fv_s,289073808.0
Ocean (feat. Khalid),Martin Garrix,https://www.youtube.com/watch?v=BDocp-VpCwY,286915401.0
달라달라(DALLA DALLA),ITZY,https://www.youtube.com/watch?v=pNfTK39k55U,286882362.0
DALLA DALLA (달라달라),ITZY,https://www.youtube.com/watch?v=pNfTK39k55U,286881665.0
Gee - Japanese Version,Girls' Generation,https://www.youtube.com/watch?v=U7mPqycQ0tQ,286529936.0
Gee,Girls' Generation,https://www.youtube.com/watch?v=U7mPqycQ0tQ,286529936.0
Make you happy,NiziU,https://www.youtube.com/watch?v=QW28YKqdxe0,283085798.0
idontwannabeyouanymore,Billie Eilish,https://www.youtube.com/watch?v=-tn2S3kJlyU,282812384.0
Bad Habits,Ed Sheeran,https://www.youtube.com/watch?v=orJSJGHjBLI,281554381.0
Kiss Me More (feat. SZA),Doja Cat,https://www.youtube.com/watch?v=0EVVKs6DQLo,279871367.0
I Really Like You,Carly Rae Jepsen,https://www.youtube.com/watch?v=qV5lzRHrGeg,277666764.0
Watermelon Sugar,Harry Styles,https://www.youtube.com/watch?v=E07s5ZYygMg,276406050.0
In My Feelings - 'KIKI! DO YOU LOVE ME!' [LOOP],Drake,https://www.youtube.com/watch?v=DRS_PpOrUZ4,275353495.0
Astronaut In The Ocean,Masked Wolf,https://www.youtube.com/watch?v=MEg-oqI9qmw,274658964.0
Basket Case,Green Day,https://www.youtube.com/watch?v=NUTGr5t3MoY,273293571.0
INDUSTRY BABY (feat. Jack Harlow),Lil Nas X,https://www.youtube.com/watch?v=UTHLKHL_whs,271811999.0
You Need To Calm Down,Taylor Swift,https://www.youtube.com/watch?v=Dkk9gvTmCXY,269556231.0
으르렁 (Growl),EXO,https://www.youtube.com/watch?v=I3dezFzsNss,269196542.0
Believer,Imagine Dragons,https://www.youtube.com/watch?v=Kx7B-XvmFtE,267803208.0
All I Want For Christmas Is You,Mariah Carey,https://www.youtube.com/watch?v=aAkMkVFwAoo,265810284.0
Supalonely (feat. Gus Dapperton),BENEE,https://www.youtube.com/watch?v=Rb6Scz-5YOs,265806806.0
Radio Ga Ga,Queen,https://www.youtube.com/watch?v=azdwsXLmrHE,264282436.0
Ai Mee Het Phon,เบิ้ล ปทุมราช อาร์สยาม,https://www.youtube.com/watch?v=fgFFuzmK2xU,263289889.0
Goodbyes (feat. Young Thug),Post Malone,https://www.youtube.com/watch?v=ba7mB8oueCY,261358488.0
BO$$,Fifth Harmony,https://www.youtube.com/watch?v=Y4JfPlry-iQ,260487301.0
New Face,PSY,https://www.youtube.com/watch?v=OwJPPaEyqhI,258416142.0
Back To You,Selena Gomez,https://www.youtube.com/watch?v=VY1eFxgRR-k,258065822.0
On The Ground,ROSÉ,https://www.youtube.com/watch?v=CKZvWhCqx1s,257900109.0
APESHIT,The Carters,https://www.youtube.com/watch?v=kbMqWXnpXcA,255690655.0
Santa Tell Me,Ariana Grande,https://www.youtube.com/watch?v=nlR0MkrRklg,251484094.0
夜に駆ける,YOASOBI,https://www.youtube.com/watch?v=x8VYWazR5mE,251168172.0
34+35,Ariana Grande,https://www.youtube.com/watch?v=B6_iQvaIjXw,247707283.0
HÃY TRAO CHO ANH (feat. Snoop Dogg),Sơn Tùng M-TP,https://www.youtube.com/watch?v=knW7-x7Y7RE,244358697.0
DUN DUN,EVERGLOW,https://www.youtube.com/watch?v=NoYKBAajoyo,242023504.0
炎,LiSA,https://www.youtube.com/watch?v=4DxL6IKmXx4,240038013.0
ICY,ITZY,https://www.youtube.com/watch?v=zndvqTc4P9I,237424556.0
All Falls Down  (feat. Noah Cyrus & Digital Farm Animals),Alan Walker,https://www.youtube.com/watch?v=6RLLOEzdxsM,237290354.0
I (feat. Verbal Jint),TAEYEON,https://www.youtube.com/watch?v=4OrCA1OInoo,235458029.0
Shine(빛나리),PENTAGON,https://www.youtube.com/watch?v=Nu2yQ1zYDYU,234598304.0
Maria (마리아),Hwa Sa,https://www.youtube.com/watch?v=tDukIfFzX18,232363918.0
BBIBBI(삐삐),IU,https://www.youtube.com/watch?v=nM0xDI5R50E,231705087.0
Killer Queen,Queen,https://www.youtube.com/watch?v=2ZBtPf7FOoM,231081625.0
Make A Wish (Birthday Song),NCT U,https://www.youtube.com/watch?v=tyrVtwE8Gv0,229888435.0
Girl on Fire,Angelica Hale,https://www.youtube.com/watch?v=S7A9WncZ9WY,229137207.0
BAAM,MOMOLAND,https://www.youtube.com/watch?v=txWmd7QKFe8,228438594.0
Kings & Queens,Ava Max,https://www.youtube.com/watch?v=jH1RNk8954Q,228352154.0
Back Door,Stray Kids,https://www.youtube.com/watch?v=X-uJtV8ScYk,228347027.0
I NEED U,BTS,https://www.youtube.com/watch?v=NMdTd9e-LEI,227581296.0
"10,000 Hours",Dan + Shay & Justin Bieber,https://www.youtube.com/watch?v=Y2E71oe0aSM,224866855.0
"Airplane, pt.2",BTS,https://www.youtube.com/watch?v=CxnJf0tWu48,223745781.0
Jai Mah,T_T,https://www.youtube.com/watch?v=-lwkf65B9oE,221438397.0
Easy On Me (Live),Adele,https://www.youtube.com/watch?v=U3ASj1L6_sY,220695635.0
울고 싶지 않아 (Don't Wanna Cry),SEVENTEEN,https://www.youtube.com/watch?v=zEkg4GBQumc,219877305.0
"눈, 코, 입 (EYES, NOSE, LIPS)",TAEYANG,https://www.youtube.com/watch?v=UwuAPyOImoI,217782210.0
피카부 (Peek-A-Boo),Red Velvet,https://www.youtube.com/watch?v=6uJf2IT2Zh8,217013640.0
Look at Her Now,Selena Gomez,https://www.youtube.com/watch?v=8u-_64S7plI,214341259.0
Stay Gold,BTS,https://www.youtube.com/watch?v=9IHwqdz8Xhw,213209268.0
South of the Border (feat. Camila Cabello & Cardi B),Ed Sheeran,https://www.youtube.com/watch?v=UPOT2tgY9QQ,211536868.0
Tempo,EXO,https://www.youtube.com/watch?v=iwd8N6K-sLk,211233613.0
CROOKED,G-DRAGON,https://www.youtube.com/watch?v=RKhsHGfrFmY,208825992.0
breathin,Ariana Grande,https://www.youtube.com/watch?v=kN0iD0pI3o0,208539994.0
Up,Cardi B,https://www.youtube.com/watch?v=rCiBgLOcuKU,208060970.0
Alcohol-Free,TWICE,https://www.youtube.com/watch?v=XA2YEHn-A8Q,205725154.0
